file_name,book,chapter,question
melahim1-2,,,"הציווי של דוד לשלמה לפגוע ביואב  נבע מהדברים הבאים: "" אֲשֶׁר עָשָׂה לִשְׁנֵי שָׂרֵי צִבְאוֹת יִשְׂרָאֵל לְאַבְנֵר בֶּן נֵר וְלַעֲמָשָׂא בֶן יֶתֶר וַיַּהַרְגֵם וַיָּשֶׂם דְּמֵי מִלְחָמָה בְּשָׁלֹם"""
melahim1-2,,,"צוואת דוד לשלמה בקשר ליואב בן צרויה: "" וְלֹא תוֹרֵד שֵׂיבָתוֹ בְּשָׁלֹם שְׁאֹל"""
melahim1-2,,,"ההוראה של דוד לשלמה על בני ברזילי הגלעדי: "" וְהָיוּ בְּאֹכְלֵי שֻׁלְחָנֶךָ"""
melahim1-2,,,שמעי בן גרא היה משבט יהודה
melahim1-2,,,ברזילי הגלעדי  עזר לדוד במרד אבשלום
melahim1-2,,,שמעי בן גרא עזר לדוד במרד אבשלום
melahim1-2,,,דוד היה מלך במשך 50 שנה
melahim1-2,,,"אדניה מבקש מבת שבע אם שלמה שתדבר עם המלך שלמה, שיתן לו את אבישג השונמית  "
melahim1-2,,,"שלמה מכבד  אמו באמרו: "" שַׁאֲלִי אִמִּי כִּי לֹא אָשִׁיב אֶת פָּנָיִךְ"""
melahim1-2,,,"כששלמה שומע את בקשת אדניה הוא ממש שמח: "" כִּי בְנַפְשׁוֹ דִּבֶּר אֲדֹנִיָּהוּ אֶת הַדָּבָר הַזֶּה"""
melahim1-2,,,את אביתר הכהן מינה שלמה לכהן גדול
melahim1-2,,,יואב עזר  לדוד במרד אבשלום
melahim1-2,,,יואב עזר לשלמה במרד אדוניה
melahim1-2,,,"יואב שמע שהוא בסכנה ולכן: "" וַיָּנָס יוֹאָב אֶל אֹהֶל ה' וַיַּחֲזֵק בְּקַרְנוֹת הַמִּזְבֵּחַ: "
melahim1-2,,,בניהו בן יהוידע הרג את יואב כשהחזיק בקרנות המזבח
melahim1-2,,,בניהו בן יהוידע לא השתתף במרד אדוניה. הוא התמנה לשר צבא על ידי שלמה
melahim1-2,,,"שמעי בן גרא מסכים להצעת שלמה, שיבנה בית בירושלים שלא יצא מהעיר ירושלים, אם יצא יומת"
melahim1-2,,,שמעי עזב את העיר אחרי 5 שנים בגלל שלושה עבדים שברחו לו מצרימה
melahim1-2,,,שלמה מזכיר לשמעי את כל הרעה שעשה לדוד אביו ופוקד להוציאו להורג
yehoshua-24,,,יהושע מכנס את כל ישראל בירושלים
yehoshua-24,,,יהושע פותח את דבריו בתולדות אבות האומה ומזכיר אפילו את תרח אביו של אברהם
yehoshua-24,,,יהושע מציין את בחירת אברהם ע'י ה'
yehoshua-24,,,יהושע אינו מזכיר את לידת יצחק
yehoshua-24,,,עשו קיבל ירושה את הרי אדום = הר שעיר
yehoshua-24,,,יהושע מזכיר את הירידה למצרים
yehoshua-24,,,יהושע מזכיר את משה ואהרן שנשלחו ע'י ה'
yehoshua-24,,,יהושע מזכיר את המגפות שבאו על מצרים
yehoshua-24,,,יהושע מזכיר מה שקרה למצרים בים התיכון
yehoshua-24,,,יהושע מזכיר את הנסיונות של מואב לקלל את ישראל באמצעות בלעם. וה' בירך במקום זאת ע'י בלעם 
yehoshua-24,,,יהושע מזכיר את מלחמת כיבוש הארץ מידי עממי כנען
yehoshua-24,,,יהושע מציין שה' שלח את הצרעה לסייע בכיבוש הארץ
yehoshua-24,,,"יהושע מציין שעם ישראל נהנה מהרכוש של העמים אותם כבש [ערים, בתים ומטעים]"
yehoshua-24,,,יהושע אומר לעם שעליהם לבחור בין עבודת ה' לעבודת אלילים
yehoshua-24,,,העם מחליט לעבוד אלילים
yehoshua-24,,,"יהושע מדגיש שאם יחליטו לעבוד את ה' , ידעו שהוא אלוקים המעניש את עוברי העבירה בחומרה [אל קנא]"
yehoshua-24,,,יהושע דורש שיסלקו את כל האלילים שבתוכם
yehoshua-24,,,יהושע מחליט לא לכרות ברית בין ה' לעם ישראל
yehoshua-24,,,את יהושע קברו בנחלתו בתמנת חרס
yehoshua-24,,,את יוסף [שהוציאו את עצמותיו ממצרים] קברו בשכם בחלקת השדה שקנה יעקב אבינו
shmuelb2_3,שמואל ב',,"דוד שואל: "" אָנָה אֶעֱלֶה"" וה' עונה: לבית לחם"
shmuelb2_3,שמואל ב',,שבט יהודה משח את דוד למלך בחברון
shmuelb2_3,שמואל ב',,דוד בירך את אנשי יבש גלעד על שקברו את שאול ובניו
shmuelb2_3,שמואל ב',,אבנר בן נר היה שר הצבא של שאול
shmuelb2_3,שמואל ב',,אבישי בן צרויה היה שר הצבא של דוד
shmuelb2_3,שמואל ב',,איש בושת לא היה בן שאול
shmuelb2_3,שמואל ב',,אבנר ויואב נפגשו על הבריכה בגבעון
shmuelb2_3,שמואל ב',,""" יָקוּמוּ נָא הַנְּעָרִים וִישַׂחֲקוּ לְפָנֵינו"" הציע יואבּ"
shmuelb2_3,שמואל ב',,"עשהאל היה אח של יואב, וידע לרוץ במהירות רבה"
shmuelb2_3,שמואל ב',,עשהאל רדף אחרי אבנר ולא הסכים לתקוף מישהו אחר
shmuelb2_3,שמואל ב',,אבנר ואנשיו ספגו תבוסה מאוד קשה
shmuelb2_3,שמואל ב',,בנו השלישי של דוד היה אדוניה בן חגית
shmuelb2_3,שמואל ב',,איש בושת בא בטענות לאבנר על ששכב עם רצפה בת איה פילגש שאול אביו
shmuelb2_3,שמואל ב',,אבנר התנצל לפני איש בושת על מה שעה עם רצפה בת איה
shmuelb2_3,שמואל ב',,"דוד דורש שיחזירו לו את מיכל אשתו, והיא מוחזרת לו"
shmuelb2_3,שמואל ב',,"אבנר הגיע אל דוד לחברון, כדי לכרות איתו ברית והסכם שיהיה מלך על כל ישראל"
shmuelb2_3,שמואל ב',,"כשסיפרו ליואב על ההסכם בין דוד לאבנר, הוא מאוד שמח"
shmuelb2_3,שמואל ב',,יואב הרג את אבנר בן נר כניקמת דם על הריגת אחיו עשהאל
shmuelb2_3,שמואל ב',,"דוד לא התאבל על מות אבנר, הוא בירך את יואב על שהרג את אבנר"
shmuelb2_3,שמואל ב',,""" יְשַׁלֵּם ה’ לְעֹשֵׂה הָרָעָה כְּרָעָתו""ֹ: היתה תפילת דוד כנגד רוצחי אבנר
"
yehoshua-8,,,ה' מצוה את יהושע לקחת רק חלק מהלוחמים במלחמה בעי
yehoshua-8,,,"ה' מצוה לשרוף את העי , אבל מותר לקחת שלל"
yehoshua-8,,,"יהושע הציב את האורב על העי, בין בית אל ובין העי ממערב לעיר"
yehoshua-8,,,יהושע לן בלילה לפני הקרב בתוך העם
yehoshua-8,,,אנשי העי נעלו את העיר כשיצאו לרדוף אחרי ישראל
yehoshua-8,,,לא נשאר אפילו לוחם אחד בעיר עי ובבית אל
yehoshua-8,,,"יהושע העיף את הכידון לגובה עצום , כשהאורב ראה זאת הוא מיהר אל תוך העיר"
yehoshua-8,,,אנשי העי נלכדו בין 'הבורחים' לבין האורב והושמדו כולם
yehoshua-8,,,מתו 20 אלף מאנשי העי
yehoshua-8,,,את מלך העי תלה יהושע על עץ עד הערב
yehoshua-8,,,יהושע החזיק את הכידון נטוי עד סיום החרמת כל העיר עי
yehoshua-8,,,את המזבח בנה יהושע בהר גריזים
yehoshua-8,,,המזבח נבנה מאבנים שנחצבו באמצעות כלי ברזל שונים
yehoshua-8,,,על המזבח הקריבו עולות ושלמים
yehoshua-8,,,על האבנים כתבו את ספרי הנביאים
yehoshua-8,,,"במעמד הר עיבל עמד כל עם ישראל , הזקנים, השוטרים והשופטים"
yehoshua-8,,,"המעמד היה משני צידי הארון, חצי מול הר גריזים והחצי השני אל מול הר עיבל"
yehoshua-8,,,במעמד הקריאו את התורה והברכה והקללה
yehoshua-8,,,לא מילאו בדיוק את ציוויו של משה
yehoshua-8,,,עממי כנען החליטו פה אחד לא להילחם בישראל
shmuel2-15,,,"אבשלום הראה לכולם שהוא יורש העצר, ע'י מרכבה עם 50 איש הרצים לפניה"
shmuel2-15,,,אבשלום לא התערב במשפטים שעשה אביו
shmuel2-15,,,ע'י גניבת לב ישראל הכשיר אבשלום את המרד נגד אביו
shmuel2-15,,,"""רְאֵה דְבָרֶךָ טוֹבִים וּנְכֹחִים וְשֹׁמֵעַ אֵין לְךָ מֵאֵת הַמֶּלֶךְ: "", אמר יואב לאבישי
"
shmuel2-15,,,"""עָלַי יָבוֹא כָּל אִישׁ אֲשֶׁר יִהְיֶה לּוֹ רִיב וּמִשְׁפָּט וְהִצְדַּקְתִּיו"": אומר אבשלום
"
shmuel2-15,,,"ההסבר שנתן אבשלום לאביו דוד מדוע הוא מבקש להגיע לחברון, כי הוא רוצה לבדוק את חומות העיר"
shmuel2-15,,,"הסימן שנתן אבשלום לפרוץ המרד, היה, הנפת דגלים "
shmuel2-15,,,200 איש ליוו את אבשלום מירושלים לחברון
shmuel2-15,,,אחיתופל התנגד להצטרף למרד
shmuel2-15,,,לדוד סיפרו שיש מעטים ההולכים עם אבשלום
shmuel2-15,,,דוד משכנע את אנשיו לברוח מירושלים
shmuel2-15,,,דוד השאיר את 10 פילגשיו לשמור על הבית
shmuel2-15,,,עם דוד נשארים הכריתי והפליתי וכן 600 הגיתים
shmuel2-15,,,איתי הגיתי מסרב ללכת עם דוד
shmuel2-15,,,בכי גדול מלווה את האנשים הבורחים עם דוד
shmuel2-15,,,הכוהנים עם ארון הברית סירבו ללכת עם דוד
shmuel2-15,,,אחימעץ ויהונתן יהיו המדווחים על מה שנעשה בירושלים כשאבשלום יגיע
shmuel2-15,,,יהונתן ואחימעץ היו בני המלך דוד
shmuel2-15,,,חושי הארכי ידידו של דוד נשאר בירושלים . המטרה להפר את עצת אחיתופל
shmuel2-15,,,"סַכֶּל נָא אֶת עֲצַת אֲחִיתֹפֶל ה':  ביקש חושי
"
shmuelb6,שמואל ב',,"הארון לא היה באוהל ה' בגבעון, מאז שהוחזר מארץ פלישתים"
shmuelb6,שמואל ב',,"הארון לא נשאר בבית שמש אלא עבר לקרית יערים, בגלל המכה שהיכה ה' באנשי בית שמש"
shmuelb6,שמואל ב',,בפרקנו מסופר על שני שלבים בהעלאת הארון לירושלים
shmuelb6,שמואל ב',,"את הארון, בשלב הראשון של ההעלאה,  נשאו הלויים, מבית אבינדב שבקרית יערים"
shmuelb6,שמואל ב',,"עוזה פחד שהארון יפול , לכן אחז בו"
shmuelb6,שמואל ב',,""" וַיִּקְרָא לַמָּקוֹם הַהוּא פֶּרֶץ עֻזָּה עַד הַיּוֹם הַזֶּה"":  כתוצאה ממות עוזה"
shmuelb6,שמואל ב',,""" אֵיךְ יָבוֹא אֵלַי אֲרוֹן ה’"": אמר אביתר הכהן הגדול לדוד"
shmuelb6,שמואל ב',,"את הארון מיקמו בבית עובד אדום הגיתי, הארון היה שם שלושה חודשים"
shmuelb6,שמואל ב',,"ברכה גדולה באה על בית עובד אדום הגיתי, בגלל היות הארון בביתו"
shmuelb6,שמואל ב',,ההעלאה השנייה של הארון היתה בחשאי
shmuelb6,שמואל ב',,דוד זבח זבחים על כל ששה צעדים שצעדו נושאי הארון 
shmuelb6,שמואל ב',,דוד לא רקד לפני הארון בהעלאה השנייה שלו
shmuelb6,שמואל ב',,"מסופר על אביגייל אשת דוד: "" וַתֵּרֶא אֶת הַמֶּלֶךְ דָּוִד מְפַזֵּז וּמְכַרְכֵּר לִפְנֵי ה’ וַתִּבֶז לוֹ בְּלִבָּהּ:"
shmuelb6,שמואל ב',,הארון מוקם באוהל מיוחד בעיר דוד
